user_id,ad_version,clicked,device_type,region,gender,age_group,conversion,date
1516,Mahira,0,Tablet,Islamabad,Male,35-44,0,9/2/2025
1517,Babar,0,Tablet,Karachi,Male,25-34,0,9/24/2025
1518,Babar,0,Mobile,Karachi,Female,18-24,0,9/5/2025
1519,Mahira,0,Tablet,Karachi,Female,25-34,0,9/6/2025
1520,Mahira,1,Desktop,Lahore,Female,35-44,1,9/9/2025
1521,Babar,0,Mobile,Lahore,Female,25-34,0,9/16/2025
1522,Babar,0,Desktop,Islamabad,Male,35-44,0,9/23/2025
1523,Mahira,1,Desktop,Lahore,Male,35-44,0,9/1/2025
1524,Babar,0,Desktop,Lahore,Male,18-24,0,9/5/2025
1525,Babar,0,Desktop,Islamabad,Male,18-24,0,9/22/2025
1526,Mahira,0,Mobile,Karachi,Female,25-34,0,9/21/2025
1527,Mahira,0,Desktop,Karachi,Male,18-24,0,9/25/2025
1528,Babar,0,Tablet,Islamabad,Male,35-44,0,9/17/2025
1529,Babar,0,Tablet,Lahore,Female,18-24,0,9/11/2025
1530,Mahira,0,Desktop,Karachi,Female,25-34,0,9/15/2025
1531,Mahira,0,Desktop,Lahore,Male,25-34,0,9/29/2025
1532,Mahira,0,Desktop,Lahore,Female,25-34,0,9/9/2025
1533,Babar,0,Mobile,Lahore,Female,35-44,0,9/3/2025
1534,Babar,0,Desktop,Islamabad,Male,35-44,0,9/24/2025
1535,Babar,0,Tablet,Karachi,Female,35-44,0,9/4/2025
1536,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/17/2025
1537,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/22/2025
1538,Babar,0,Desktop,Lahore,Male,35-44,0,9/1/2025
1539,Babar,0,Tablet,Islamabad,Female,25-34,0,9/9/2025
1540,Babar,1,Mobile,Lahore,Male,35-44,0,9/10/2025
1541,Babar,0,Tablet,Islamabad,Female,25-34,0,9/28/2025
1542,Babar,0,Desktop,Lahore,Female,25-34,0,9/12/2025
1543,Mahira,0,Mobile,Karachi,Female,25-34,0,9/3/2025
1544,Mahira,0,Mobile,Karachi,Female,18-24,0,9/14/2025
1545,Babar,0,Mobile,Lahore,Female,35-44,0,9/20/2025
1546,Babar,0,Tablet,Islamabad,Female,25-34,0,9/16/2025
1547,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/23/2025
1548,Mahira,0,Mobile,Lahore,Female,35-44,0,9/6/2025
1549,Babar,0,Mobile,Islamabad,Female,18-24,0,9/24/2025
1550,Mahira,0,Tablet,Lahore,Male,25-34,0,9/1/2025
1551,Babar,0,Tablet,Islamabad,Female,18-24,0,9/9/2025
1552,Babar,0,Mobile,Islamabad,Female,25-34,0,9/8/2025
1553,Babar,0,Tablet,Karachi,Male,18-24,0,9/9/2025
1554,Babar,0,Desktop,Lahore,Male,18-24,0,9/28/2025
1555,Babar,0,Tablet,Islamabad,Male,35-44,0,9/7/2025
1556,Mahira,0,Tablet,Islamabad,Male,18-24,0,9/25/2025
1557,Babar,0,Tablet,Lahore,Female,18-24,0,9/6/2025
1558,Babar,0,Desktop,Karachi,Male,18-24,0,9/17/2025
1559,Babar,0,Tablet,Lahore,Female,25-34,0,9/28/2025
1560,Babar,0,Desktop,Lahore,Male,18-24,0,9/6/2025
1561,Mahira,0,Tablet,Karachi,Male,35-44,0,9/7/2025
1562,Babar,0,Desktop,Lahore,Male,18-24,0,9/16/2025
1563,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/7/2025
1564,Babar,0,Desktop,Islamabad,Male,18-24,0,9/4/2025
1565,Mahira,0,Tablet,Islamabad,Female,18-24,0,9/16/2025
1566,Babar,0,Tablet,Karachi,Male,35-44,0,9/16/2025
1567,Babar,0,Tablet,Islamabad,Male,18-24,0,9/22/2025
1568,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/11/2025
1569,Mahira,0,Mobile,Lahore,Female,25-34,0,9/21/2025
1570,Babar,0,Desktop,Karachi,Male,18-24,0,9/10/2025
1571,Babar,0,Desktop,Lahore,Male,18-24,0,9/7/2025
1572,Mahira,0,Tablet,Karachi,Male,35-44,0,9/9/2025
1573,Mahira,0,Desktop,Karachi,Female,18-24,0,9/10/2025
1574,Mahira,0,Tablet,Karachi,Male,25-34,0,9/19/2025
1575,Babar,0,Desktop,Karachi,Male,18-24,0,9/15/2025
1576,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/11/2025
1577,Mahira,0,Tablet,Karachi,Female,18-24,0,9/22/2025
1578,Mahira,0,Desktop,Lahore,Female,25-34,0,9/8/2025
1579,Mahira,0,Mobile,Karachi,Female,35-44,0,9/28/2025
1580,Babar,0,Desktop,Karachi,Male,25-34,0,9/11/2025
1581,Babar,0,Mobile,Lahore,Male,35-44,0,9/23/2025
1582,Mahira,0,Mobile,Islamabad,Male,25-34,0,9/24/2025
1583,Babar,0,Tablet,Lahore,Female,18-24,0,9/14/2025
1584,Mahira,1,Mobile,Lahore,Female,35-44,0,9/17/2025
1585,Babar,0,Desktop,Islamabad,Female,35-44,0,9/22/2025
1586,Babar,0,Mobile,Islamabad,Female,25-34,0,9/25/2025
1587,Babar,0,Tablet,Karachi,Female,35-44,0,9/6/2025
1588,Mahira,0,Mobile,Karachi,Female,35-44,0,9/25/2025
1589,Mahira,0,Mobile,Lahore,Male,35-44,0,9/5/2025
1590,Mahira,0,Mobile,Karachi,Female,25-34,0,9/8/2025
1591,Babar,0,Desktop,Islamabad,Male,25-34,0,9/9/2025
1592,Babar,0,Mobile,Karachi,Male,25-34,0,9/17/2025
1593,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/26/2025
1594,Mahira,0,Tablet,Karachi,Male,25-34,0,9/20/2025
1595,Mahira,0,Mobile,Lahore,Female,25-34,0,9/25/2025
1596,Babar,0,Desktop,Islamabad,Male,35-44,0,9/4/2025
1597,Mahira,0,Mobile,Karachi,Female,18-24,0,9/11/2025
1598,Mahira,0,Tablet,Karachi,Female,25-34,0,9/18/2025
1599,Babar,0,Desktop,Islamabad,Male,35-44,0,9/1/2025
1600,Babar,0,Mobile,Lahore,Female,18-24,0,9/26/2025
1601,Babar,0,Desktop,Lahore,Female,35-44,0,9/25/2025
1602,Babar,0,Tablet,Islamabad,Male,18-24,0,9/9/2025
1603,Mahira,0,Desktop,Karachi,Female,25-34,0,9/9/2025
1604,Babar,0,Desktop,Karachi,Male,18-24,0,9/22/2025
1605,Babar,0,Mobile,Islamabad,Female,35-44,0,9/19/2025
1606,Mahira,1,Mobile,Karachi,Male,35-44,1,9/23/2025
1607,Babar,0,Tablet,Islamabad,Male,18-24,0,9/8/2025
1608,Babar,0,Tablet,Islamabad,Female,25-34,0,9/9/2025
1609,Babar,0,Tablet,Islamabad,Male,35-44,0,9/9/2025
1610,Babar,0,Mobile,Lahore,Male,35-44,0,9/14/2025
1611,Babar,0,Desktop,Lahore,Female,35-44,0,9/24/2025
1612,Babar,0,Desktop,Lahore,Male,18-24,0,9/14/2025
1613,Babar,0,Desktop,Karachi,Female,35-44,0,9/21/2025
1614,Mahira,1,Tablet,Islamabad,Male,25-34,0,9/27/2025
1615,Babar,1,Desktop,Lahore,Male,25-34,0,9/17/2025
1616,Babar,0,Tablet,Karachi,Male,18-24,0,9/14/2025
1617,Mahira,1,Mobile,Islamabad,Female,25-34,0,9/24/2025
1618,Mahira,0,Desktop,Karachi,Male,18-24,0,9/6/2025
1619,Babar,0,Desktop,Islamabad,Female,25-34,0,9/1/2025
1620,Mahira,0,Tablet,Lahore,Male,35-44,0,9/29/2025
1621,Mahira,0,Tablet,Karachi,Female,25-34,0,9/30/2025
1622,Mahira,0,Desktop,Lahore,Male,35-44,0,9/22/2025
1623,Mahira,0,Tablet,Lahore,Male,35-44,0,9/2/2025
1624,Babar,0,Mobile,Karachi,Male,25-34,0,9/3/2025
1625,Mahira,1,Desktop,Karachi,Male,18-24,1,9/18/2025
1626,Mahira,0,Tablet,Lahore,Female,18-24,0,9/10/2025
1627,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/25/2025
1628,Babar,0,Tablet,Islamabad,Male,18-24,0,9/11/2025
1629,Babar,0,Desktop,Islamabad,Male,25-34,0,9/11/2025
1630,Mahira,0,Mobile,Karachi,Female,25-34,0,9/3/2025
1631,Babar,0,Desktop,Karachi,Male,35-44,0,9/2/2025
1632,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/9/2025
1633,Babar,0,Mobile,Islamabad,Male,35-44,0,9/13/2025
1634,Mahira,0,Mobile,Karachi,Male,25-34,0,9/18/2025
1635,Mahira,0,Desktop,Lahore,Male,25-34,0,9/13/2025
1636,Babar,0,Mobile,Karachi,Female,35-44,0,9/22/2025
1637,Mahira,1,Tablet,Lahore,Male,25-34,0,9/10/2025
1638,Mahira,0,Desktop,Lahore,Male,35-44,0,9/28/2025
1639,Mahira,0,Tablet,Lahore,Male,35-44,0,9/11/2025
1640,Babar,1,Tablet,Lahore,Male,18-24,0,9/24/2025
1641,Babar,0,Tablet,Lahore,Female,35-44,0,9/5/2025
1642,Mahira,0,Desktop,Lahore,Male,18-24,0,9/25/2025
1643,Babar,1,Tablet,Lahore,Male,35-44,0,9/14/2025
1644,Mahira,0,Desktop,Lahore,Male,25-34,0,9/26/2025
1645,Babar,0,Tablet,Islamabad,Female,18-24,0,9/12/2025
1646,Babar,0,Mobile,Lahore,Male,18-24,0,9/13/2025
1647,Mahira,0,Tablet,Karachi,Female,25-34,0,9/15/2025
1648,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/24/2025
1649,Mahira,0,Mobile,Islamabad,Male,25-34,0,9/27/2025
1650,Babar,0,Tablet,Karachi,Female,25-34,0,9/6/2025
1651,Babar,0,Mobile,Islamabad,Female,35-44,0,9/24/2025
1652,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/13/2025
1653,Babar,0,Tablet,Islamabad,Male,25-34,0,9/24/2025
1654,Mahira,0,Desktop,Lahore,Male,18-24,0,9/13/2025
1655,Babar,0,Desktop,Islamabad,Female,25-34,0,9/10/2025
1656,Babar,0,Tablet,Islamabad,Female,18-24,0,9/4/2025
1657,Mahira,0,Tablet,Lahore,Male,18-24,0,9/2/2025
1658,Babar,0,Desktop,Lahore,Female,25-34,0,9/12/2025
1659,Mahira,0,Desktop,Karachi,Male,35-44,0,9/13/2025
1660,Mahira,0,Tablet,Lahore,Male,25-34,0,9/7/2025
1661,Mahira,0,Mobile,Lahore,Female,18-24,0,9/19/2025
1662,Mahira,0,Tablet,Karachi,Female,35-44,0,9/22/2025
1663,Mahira,0,Mobile,Karachi,Male,25-34,0,9/28/2025
1664,Mahira,0,Mobile,Islamabad,Female,35-44,0,9/13/2025
1665,Babar,1,Tablet,Lahore,Male,18-24,0,9/16/2025
1666,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/19/2025
1667,Mahira,1,Tablet,Karachi,Male,18-24,0,9/8/2025
1668,Mahira,0,Mobile,Karachi,Male,25-34,0,9/6/2025
1669,Mahira,1,Tablet,Karachi,Female,35-44,0,9/4/2025
1670,Babar,1,Mobile,Karachi,Male,25-34,0,9/6/2025
1671,Babar,0,Tablet,Islamabad,Male,25-34,0,9/25/2025
1672,Mahira,0,Desktop,Karachi,Female,35-44,0,9/19/2025
1673,Babar,0,Desktop,Lahore,Female,25-34,0,9/3/2025
1674,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/11/2025
1675,Babar,0,Desktop,Islamabad,Female,35-44,0,9/17/2025
1676,Mahira,0,Mobile,Lahore,Male,35-44,0,9/15/2025
1677,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/26/2025
1678,Babar,0,Tablet,Lahore,Female,18-24,0,9/30/2025
1679,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/24/2025
1680,Mahira,0,Desktop,Karachi,Female,25-34,0,9/13/2025
1681,Mahira,0,Tablet,Lahore,Female,18-24,0,9/14/2025
1682,Babar,0,Mobile,Lahore,Male,25-34,0,9/12/2025
1683,Mahira,1,Mobile,Karachi,Male,18-24,1,9/24/2025
1684,Mahira,0,Desktop,Karachi,Male,18-24,0,9/7/2025
1685,Babar,0,Tablet,Islamabad,Female,35-44,0,9/19/2025
1686,Babar,0,Tablet,Karachi,Female,18-24,0,9/12/2025
1687,Mahira,0,Tablet,Lahore,Male,35-44,0,9/20/2025
1688,Mahira,0,Desktop,Karachi,Female,18-24,0,9/30/2025
1689,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/27/2025
1690,Babar,0,Tablet,Lahore,Female,35-44,0,9/27/2025
1691,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/21/2025
1692,Babar,0,Tablet,Lahore,Male,18-24,0,9/29/2025
1693,Mahira,0,Desktop,Karachi,Female,18-24,0,9/15/2025
1694,Babar,0,Desktop,Islamabad,Female,18-24,0,9/26/2025
1695,Mahira,0,Tablet,Karachi,Female,25-34,0,9/10/2025
1696,Mahira,0,Desktop,Karachi,Male,25-34,0,9/7/2025
1697,Mahira,1,Desktop,Islamabad,Female,18-24,0,9/20/2025
1698,Mahira,0,Desktop,Islamabad,Female,35-44,0,9/18/2025
1699,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/15/2025
1700,Babar,1,Tablet,Lahore,Female,18-24,0,9/25/2025
1701,Babar,0,Desktop,Karachi,Female,35-44,0,9/16/2025
1702,Mahira,0,Tablet,Lahore,Female,18-24,0,9/3/2025
1703,Babar,1,Desktop,Islamabad,Male,18-24,0,9/7/2025
1704,Babar,0,Mobile,Islamabad,Male,25-34,0,9/24/2025
1705,Mahira,0,Tablet,Lahore,Female,35-44,0,9/14/2025
1706,Mahira,0,Tablet,Islamabad,Female,18-24,0,9/20/2025
1707,Babar,0,Mobile,Lahore,Female,25-34,0,9/26/2025
1708,Mahira,0,Tablet,Karachi,Female,35-44,0,9/30/2025
1709,Mahira,0,Tablet,Karachi,Male,25-34,0,9/25/2025
1710,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/7/2025
1711,Mahira,0,Tablet,Lahore,Male,35-44,0,9/9/2025
1712,Mahira,0,Mobile,Lahore,Female,25-34,0,9/8/2025
1713,Mahira,0,Mobile,Karachi,Male,35-44,0,9/27/2025
1714,Babar,0,Tablet,Lahore,Male,18-24,0,9/13/2025
1715,Mahira,0,Mobile,Karachi,Male,18-24,0,9/27/2025
1716,Mahira,0,Desktop,Karachi,Male,25-34,0,9/11/2025
1717,Mahira,0,Desktop,Lahore,Female,25-34,0,9/25/2025
1718,Mahira,0,Desktop,Karachi,Male,35-44,0,9/16/2025
1719,Babar,0,Tablet,Lahore,Male,35-44,0,9/23/2025
1720,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/2/2025
1721,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/2/2025
1722,Babar,0,Mobile,Lahore,Male,35-44,0,9/15/2025
1723,Babar,0,Desktop,Islamabad,Female,35-44,0,9/6/2025
1724,Babar,0,Mobile,Islamabad,Female,25-34,0,9/27/2025
1725,Mahira,0,Mobile,Karachi,Male,25-34,0,9/10/2025
1726,Mahira,1,Tablet,Islamabad,Female,35-44,0,9/10/2025
1727,Mahira,0,Desktop,Lahore,Male,18-24,0,9/11/2025
1728,Mahira,0,Mobile,Lahore,Male,25-34,0,9/9/2025
1729,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/22/2025
1730,Babar,1,Mobile,Islamabad,Male,35-44,0,9/12/2025
1731,Babar,0,Mobile,Lahore,Female,35-44,0,9/20/2025
1732,Babar,0,Desktop,Islamabad,Male,18-24,0,9/5/2025
1733,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/15/2025
1734,Mahira,0,Mobile,Islamabad,Female,25-34,0,9/21/2025
1735,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/3/2025
1736,Babar,0,Tablet,Lahore,Female,25-34,0,9/22/2025
1737,Mahira,0,Mobile,Lahore,Male,18-24,0,9/29/2025
1738,Babar,1,Desktop,Karachi,Male,18-24,0,9/9/2025
1739,Mahira,0,Desktop,Karachi,Female,35-44,0,9/5/2025
1740,Babar,0,Mobile,Karachi,Female,35-44,0,9/17/2025
1741,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/11/2025
1742,Babar,0,Mobile,Islamabad,Female,18-24,0,9/6/2025
1743,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/3/2025
1744,Mahira,0,Tablet,Lahore,Male,35-44,0,9/16/2025
1745,Mahira,0,Desktop,Karachi,Male,25-34,0,9/6/2025
1746,Babar,0,Mobile,Islamabad,Male,25-34,0,9/11/2025
1747,Mahira,0,Tablet,Lahore,Female,25-34,0,9/22/2025
1748,Mahira,0,Mobile,Karachi,Male,35-44,0,9/13/2025
1749,Babar,0,Mobile,Lahore,Male,18-24,0,9/27/2025
1750,Babar,1,Desktop,Karachi,Female,35-44,0,9/2/2025
1751,Mahira,0,Desktop,Islamabad,Female,35-44,0,9/24/2025
1752,Babar,0,Tablet,Karachi,Male,18-24,0,9/12/2025
1753,Mahira,0,Tablet,Karachi,Male,35-44,0,9/30/2025
1754,Mahira,0,Tablet,Karachi,Male,35-44,0,9/1/2025
1755,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/23/2025
1756,Babar,0,Desktop,Lahore,Female,18-24,0,9/2/2025
1757,Babar,0,Mobile,Lahore,Male,25-34,0,9/9/2025
1758,Mahira,0,Mobile,Karachi,Female,25-34,0,9/11/2025
1759,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/29/2025
1760,Mahira,0,Tablet,Karachi,Male,18-24,0,9/12/2025
1761,Mahira,0,Mobile,Karachi,Male,35-44,0,9/24/2025
1762,Babar,0,Desktop,Lahore,Male,18-24,0,9/16/2025
1763,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/13/2025
1764,Babar,1,Tablet,Lahore,Female,18-24,0,9/26/2025
1765,Babar,0,Desktop,Islamabad,Male,25-34,0,9/26/2025
1766,Babar,1,Mobile,Lahore,Female,35-44,0,9/15/2025
1767,Mahira,0,Desktop,Lahore,Male,35-44,0,9/23/2025
1768,Babar,0,Mobile,Karachi,Female,25-34,0,9/21/2025
1769,Babar,0,Mobile,Karachi,Female,35-44,0,9/13/2025
1770,Babar,0,Desktop,Karachi,Male,35-44,0,9/25/2025
1771,Babar,0,Mobile,Karachi,Male,25-34,0,9/18/2025
1772,Babar,0,Mobile,Lahore,Male,25-34,0,9/17/2025
1773,Babar,1,Desktop,Lahore,Female,35-44,0,9/23/2025
1774,Babar,0,Mobile,Islamabad,Male,25-34,0,9/30/2025
1775,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/7/2025
1776,Mahira,0,Mobile,Karachi,Male,35-44,0,9/8/2025
1777,Babar,1,Desktop,Lahore,Male,18-24,1,9/9/2025
1778,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/4/2025
1779,Babar,0,Desktop,Karachi,Female,35-44,0,9/22/2025
1780,Mahira,0,Tablet,Karachi,Male,18-24,0,9/18/2025
1781,Babar,0,Mobile,Karachi,Female,25-34,0,9/11/2025
1782,Mahira,0,Tablet,Karachi,Female,35-44,0,9/12/2025
1783,Mahira,0,Desktop,Lahore,Female,18-24,0,9/22/2025
1784,Babar,1,Tablet,Karachi,Female,25-34,0,9/30/2025
1785,Mahira,0,Mobile,Karachi,Female,35-44,0,9/21/2025
1786,Mahira,0,Desktop,Karachi,Female,35-44,0,9/24/2025
1787,Mahira,1,Desktop,Karachi,Female,25-34,0,9/7/2025
1788,Mahira,0,Mobile,Karachi,Female,18-24,0,9/26/2025
1789,Mahira,0,Tablet,Lahore,Female,18-24,0,9/2/2025
1790,Babar,0,Desktop,Lahore,Female,25-34,0,9/15/2025
1791,Babar,0,Tablet,Karachi,Female,35-44,0,9/26/2025
1792,Babar,0,Desktop,Islamabad,Female,35-44,0,9/2/2025
1793,Mahira,0,Tablet,Lahore,Female,25-34,0,9/19/2025
1794,Mahira,0,Tablet,Lahore,Male,25-34,0,9/27/2025
1795,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/4/2025
1796,Babar,0,Mobile,Lahore,Male,18-24,0,9/9/2025
1797,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/28/2025
1798,Mahira,1,Tablet,Islamabad,Male,18-24,0,9/15/2025
1799,Babar,0,Tablet,Islamabad,Female,35-44,0,9/29/2025
1800,Mahira,0,Desktop,Karachi,Female,35-44,0,9/15/2025
1801,Babar,0,Tablet,Lahore,Female,35-44,0,9/15/2025
1802,Mahira,0,Desktop,Lahore,Male,35-44,0,9/26/2025
1803,Babar,0,Tablet,Islamabad,Female,25-34,0,9/9/2025
1804,Babar,0,Desktop,Islamabad,Female,18-24,0,9/21/2025
1805,Babar,1,Mobile,Lahore,Male,25-34,0,9/27/2025
1806,Babar,0,Tablet,Islamabad,Male,18-24,0,9/14/2025
1807,Mahira,0,Mobile,Lahore,Female,35-44,0,9/16/2025
1808,Babar,0,Mobile,Karachi,Male,35-44,0,9/19/2025
1809,Mahira,0,Desktop,Karachi,Female,25-34,0,9/12/2025
1810,Babar,0,Desktop,Lahore,Male,18-24,0,9/16/2025
1811,Mahira,0,Desktop,Lahore,Male,25-34,0,9/29/2025
1812,Mahira,0,Mobile,Lahore,Female,25-34,0,9/4/2025
1813,Mahira,0,Tablet,Lahore,Female,18-24,0,9/4/2025
1814,Mahira,0,Desktop,Lahore,Male,35-44,0,9/1/2025
1815,Mahira,0,Mobile,Lahore,Female,35-44,0,9/28/2025
1816,Mahira,0,Mobile,Lahore,Male,35-44,0,9/24/2025
1817,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/12/2025
1818,Mahira,0,Tablet,Lahore,Female,25-34,0,9/29/2025
1819,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/4/2025
1820,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/16/2025
1821,Mahira,0,Tablet,Lahore,Female,25-34,0,9/3/2025
1822,Babar,0,Mobile,Karachi,Female,18-24,0,9/19/2025
1823,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/3/2025
1824,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/2/2025
1825,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/15/2025
1826,Mahira,0,Mobile,Lahore,Male,25-34,0,9/22/2025
1827,Babar,0,Tablet,Karachi,Female,35-44,0,9/28/2025
1828,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/17/2025
1829,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/25/2025
1830,Babar,0,Mobile,Lahore,Male,25-34,0,9/12/2025
1831,Babar,0,Desktop,Karachi,Female,18-24,0,9/9/2025
1832,Mahira,0,Desktop,Lahore,Male,25-34,0,9/25/2025
1833,Babar,0,Tablet,Lahore,Male,18-24,0,9/3/2025
1834,Babar,0,Desktop,Islamabad,Male,18-24,0,9/17/2025
1835,Mahira,0,Desktop,Lahore,Female,35-44,0,9/19/2025
1836,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/1/2025
1837,Babar,0,Mobile,Karachi,Male,35-44,0,9/25/2025
1838,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/15/2025
1839,Mahira,0,Tablet,Lahore,Male,35-44,0,9/3/2025
1840,Mahira,0,Mobile,Karachi,Female,35-44,0,9/17/2025
1841,Mahira,0,Mobile,Lahore,Male,18-24,0,9/18/2025
1842,Babar,0,Mobile,Karachi,Male,18-24,0,9/21/2025
1843,Mahira,0,Desktop,Karachi,Female,35-44,0,9/27/2025
1844,Mahira,0,Tablet,Lahore,Female,18-24,0,9/18/2025
1845,Babar,1,Mobile,Lahore,Male,18-24,0,9/14/2025
1846,Babar,0,Desktop,Lahore,Female,25-34,0,9/3/2025
1847,Mahira,1,Mobile,Karachi,Male,25-34,0,9/10/2025
1848,Babar,0,Desktop,Karachi,Male,18-24,0,9/30/2025
1849,Babar,0,Mobile,Karachi,Female,18-24,0,9/8/2025
1850,Mahira,0,Mobile,Lahore,Male,25-34,0,9/4/2025
1851,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/15/2025
1852,Babar,0,Desktop,Karachi,Male,25-34,0,9/10/2025
1853,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/30/2025
1854,Mahira,0,Tablet,Lahore,Male,35-44,0,9/10/2025
1855,Babar,0,Desktop,Karachi,Female,35-44,0,9/18/2025
1856,Babar,1,Desktop,Lahore,Female,18-24,0,9/19/2025
1857,Babar,0,Mobile,Islamabad,Female,18-24,0,9/2/2025
1858,Mahira,0,Mobile,Islamabad,Male,25-34,0,9/22/2025
1859,Babar,0,Mobile,Karachi,Female,25-34,0,9/8/2025
1860,Mahira,0,Tablet,Lahore,Female,25-34,0,9/11/2025
1861,Mahira,0,Desktop,Lahore,Male,35-44,0,9/18/2025
1862,Babar,0,Tablet,Islamabad,Female,35-44,0,9/28/2025
1863,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/21/2025
1864,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/27/2025
1865,Babar,0,Mobile,Karachi,Female,25-34,0,9/2/2025
1866,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/20/2025
1867,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/22/2025
1868,Babar,0,Tablet,Lahore,Male,18-24,0,9/4/2025
1869,Mahira,0,Tablet,Karachi,Female,35-44,0,9/7/2025
1870,Babar,0,Mobile,Lahore,Male,25-34,0,9/13/2025
1871,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/9/2025
1872,Babar,0,Desktop,Lahore,Male,18-24,0,9/6/2025
1873,Babar,0,Mobile,Karachi,Female,35-44,0,9/28/2025
1874,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/14/2025
1875,Mahira,0,Tablet,Karachi,Male,35-44,0,9/12/2025
1876,Babar,1,Mobile,Karachi,Male,18-24,0,9/17/2025
1877,Babar,0,Tablet,Karachi,Female,35-44,0,9/30/2025
1878,Mahira,0,Tablet,Islamabad,Male,18-24,0,9/6/2025
1879,Babar,0,Mobile,Lahore,Female,35-44,0,9/7/2025
1880,Mahira,0,Tablet,Karachi,Female,35-44,0,9/1/2025
1881,Babar,0,Mobile,Karachi,Female,25-34,0,9/16/2025
1882,Mahira,0,Desktop,Islamabad,Female,18-24,0,9/29/2025
1883,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/25/2025
1884,Babar,0,Mobile,Lahore,Female,25-34,0,9/6/2025
1885,Babar,0,Tablet,Islamabad,Male,25-34,0,9/8/2025
1886,Babar,0,Mobile,Lahore,Male,35-44,0,9/8/2025
1887,Babar,0,Desktop,Lahore,Male,25-34,0,9/23/2025
1888,Mahira,0,Tablet,Lahore,Male,18-24,0,9/6/2025
1889,Babar,0,Tablet,Islamabad,Male,25-34,0,9/16/2025
1890,Babar,0,Tablet,Lahore,Male,18-24,0,9/28/2025
1891,Babar,0,Mobile,Lahore,Female,18-24,0,9/19/2025
1892,Babar,0,Tablet,Lahore,Female,25-34,0,9/19/2025
1893,Mahira,0,Tablet,Islamabad,Male,35-44,0,9/12/2025
1894,Babar,0,Tablet,Islamabad,Male,35-44,0,9/3/2025
1895,Babar,0,Desktop,Karachi,Female,18-24,0,9/29/2025
1896,Mahira,0,Desktop,Lahore,Male,25-34,0,9/9/2025
1897,Babar,0,Tablet,Islamabad,Male,35-44,0,9/15/2025
1898,Mahira,0,Tablet,Lahore,Female,25-34,0,9/21/2025
1899,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/6/2025
1900,Babar,0,Mobile,Karachi,Male,35-44,0,9/11/2025
1901,Mahira,0,Mobile,Karachi,Female,18-24,0,9/13/2025
1902,Mahira,0,Mobile,Lahore,Female,25-34,0,9/8/2025
1903,Mahira,0,Desktop,Karachi,Female,18-24,0,9/18/2025
1904,Babar,1,Mobile,Lahore,Male,35-44,0,9/24/2025
